SE,TC,Measurement,Measure,Min,Max,Average,StandardDeviation,PopulationVariance,Variance,Median,TrimmedMean (20%),WinshorizedMean (20%),GeometricMean,MAD,MADN,AverageConsumption,MeadianConsumption,AverageConsumption without baseline,MeadianConsumption without baseline
client,-product5medium,4,HDD,0.42,3.65,0.96,0.42,1.27,0.51,0.26,0.26,0.92,0.9,1.02,0.84,0.35,0.52,2329.0,6.06,5.8,0.0,-0.04,0.0,-189.44
client,-product5medium,4,GraphicsCard,13.86,29.63,19.24,18.08,20.34,1.76,3.08,3.09,19.11,19.19,19.26,19.16,1.13,1.68,2329.0,121.39,120.56,-0.08,-0.21,-0.5,-994.56
client,-product5medium,4,Processor,2.38,140.97,24.75,7.73,40.45,19.77,390.74,390.91,11.3,22.57,28.25,17.27,5.95,8.82,2329.0,156.15,71.29,17.03,3.58,107.44,16954.88
client,-product5medium,4,Monitor,6416.97,6418.58,6417.7,6417.3,6418.14,0.53,0.26,0.28,6417.64,6417.69,6417.89,6417.7,0.32,0.47,13.0,40489.27,40488.89,30.83,30.77,194.51,145726.72
client,-product5medium,4,DUT,75.61,160.13,113.49,81.17,142.09,31.03,888.93,963.01,106.5,112.69,118.83,109.57,28.97,42.95,13.0,716.01,671.91,37.42,30.43,236.08,144116.48
client,-product5medium,5,Time (s),1583.0,7890.0,6.307,2897.0,6577.0,2046.978,3867801.692,4190118.5,4737.0,4737.091,4999.5,4268.663,1577.0,2338.028,13.0,6.307,0.0,6.307,4737.0,6.307,4737.0
client,-product5medium,5,HDD,0.42,3.65,0.96,0.42,1.27,0.53,0.28,0.28,0.92,0.89,1.02,0.83,0.35,0.52,2327.0,6.05,5.8,0.0,-0.04,0.0,-189.48
client,-product5medium,5,GraphicsCard,13.43,27.27,19.13,17.95,20.21,1.74,3.04,3.04,19.08,19.09,19.19,19.05,1.13,1.68,2327.0,120.65,120.34,-0.19,-0.24,-1.2,-1136.88
client,-product5medium,5,Processor,2.38,172.5,25.25,7.73,40.45,20.94,438.11,438.3,11.9,22.71,28.25,17.44,7.14,10.59,2327.0,159.25,75.05,17.53,4.18,110.56,19800.66
client,-product5medium,5,Monitor,6416.71,6418.11,6417.45,6417.11,6417.71,0.39,0.14,0.15,6417.54,6417.46,6417.53,6417.45,0.17,0.26,13.0,40474.86,40475.42,30.58,30.67,192.87,145283.79
client,-product5medium,5,DUT,79.72,161.84,114.94,83.43,140.09,29.89,824.68,893.4,106.24,113.87,121.75,111.36,24.57,36.43,13.0,724.93,670.06,38.87,30.17,245.15,142915.29
client,-product5medium,6,Time (s),1582.0,7893.0,6.311,2897.5,6579.0,2048.176,3872331.361,4195025.641,4738.0,4738.273,5001.0,4269.335,1578.0,2339.511,13.0,6.311,0.0,6.311,4738.0,6.311,4738.0
client,-product5medium,6,HDD,0.42,3.55,0.98,0.42,1.27,0.53,0.28,0.28,0.92,0.91,1.09,0.85,0.35,0.52,2330.0,6.18,5.81,0.02,-0.04,0.13,-189.52
client,-product5medium,6,GraphicsCard,13.17,28.97,19.22,17.96,20.34,1.81,3.28,3.28,19.11,19.17,19.3,19.14,1.15,1.7,2330.0,121.3,120.6,-0.1,-0.21,-0.63,-994.98
client,-product5medium,6,Processor,2.97,174.88,25.3,7.73,40.45,20.68,427.47,427.65,11.9,22.91,28.55,17.53,7.14,10.59,2330.0,159.67,75.1,17.58,4.18,110.95,19804.84
client,-product5medium,6,Monitor,6416.73,6420.02,6418.65,6417.24,6419.72,1.27,1.5,1.62,6419.27,6418.7,6418.49,6418.65,0.48,0.71,13.0,40508.1,40512.01,31.78,32.4,200.56,153511.2
client,-product5medium,6,DUT,75.97,163.96,113.27,85.91,135.4,28.97,774.59,839.14,109.97,112.05,121.1,109.86,23.47,34.79,13.0,714.85,694.02,37.2,33.9,234.77,160618.2
client,-product5medium,7,Time (s),1582.0,7898.0,6.316,2898.5,6580.5,2049.353,3876783.29,4199848.564,4739.0,4739.182,5003.0,4270.1,1579.0,2340.993,13.0,6.316,0.0,6.316,4739.0,6.316,4739.0
client,-product5medium,7,HDD,0.42,3.4,0.96,0.42,1.27,0.52,0.27,0.27,0.92,0.9,1.02,0.84,0.35,0.52,2330.0,6.06,5.81,0.0,-0.04,0.0,-189.56
client,-product5medium,7,GraphicsCard,13.97,27.72,19.28,18.18,20.35,1.74,3.03,3.04,19.2,19.23,19.27,19.2,1.09,1.62,2330.0,121.77,121.27,-0.04,-0.12,-0.25,-568.68
client,-product5medium,7,Processor,2.97,153.46,24.88,7.73,40.45,20.58,423.56,423.74,10.71,22.42,28.55,17.09,5.95,8.82,2330.0,157.14,67.64,17.16,2.99,108.38,14169.61
client,-product5medium,7,Monitor,6416.21,6418.63,6417.25,6416.93,6417.5,0.62,0.36,0.39,6417.21,6417.21,6417.49,6417.25,0.15,0.23,13.0,40531.35,40531.1,30.38,30.34,191.88,143781.26
client,-product5medium,7,DUT,76.08,173.68,114.06,78.56,147.92,34.62,1106.15,1198.32,102.52,112.09,124.94,109.33,26.33,39.03,13.0,720.4,647.52,37.99,26.45,239.94,125346.55
client,-product5medium,8,Time (s),1582.0,7896.0,6.314,2897.0,6578.5,2048.84,3874840.438,4197743.808,4738.0,4738.0,5002.0,4269.096,1578.0,2339.511,13.0,6.314,0.0,6.314,4738.0,6.314,4738.0
client,-product5medium,8,HDD,0.42,3.4,0.99,0.42,1.27,0.53,0.28,0.28,0.92,0.92,1.09,0.86,0.35,0.52,2329.0,6.25,5.81,0.03,-0.04,0.19,-189.52
client,-product5medium,8,GraphicsCard,12.85,27.72,19.29,18.18,20.34,1.77,3.12,3.12,19.21,19.24,19.38,19.21,1.04,1.54,2329.0,121.8,121.29,-0.03,-0.11,-0.19,-521.18
client,-product5medium,8,Processor,3.57,135.62,25.06,7.73,40.45,20.18,406.9,407.08,12.49,22.73,28.25,17.47,7.73,11.46,2329.0,158.23,78.86,17.34,4.77,109.48,22600.26
client,-product5medium,8,Monitor,6420.2,6420.72,6420.42,6420.26,6420.62,0.19,0.03,0.04,6420.38,6420.42,6420.46,6420.42,0.17,0.26,13.0,40538.53,40538.28,33.55,33.51,211.83,158770.38
client,-product5medium,8,DUT,76.55,168.78,114.76,81.96,140.34,32.03,946.71,1025.6,114.67,113.33,123.79,110.7,31.92,47.33,13.0,724.59,724.03,38.69,38.6,244.29,182886.8
client,-product5medium,9,Time (s),1582.0,7896.0,6.314,2897.5,6579.5,2049.268,3876459.87,4199498.192,4737.0,4738.091,5001.5,4269.015,1579.0,2340.993,13.0,6.314,0.0,6.314,4737.0,6.314,4737.0
client,-product5medium,9,HDD,0.42,3.3,0.98,0.42,1.27,0.51,0.26,0.26,0.92,0.91,1.02,0.85,0.35,0.52,2331.0,6.19,5.81,0.02,-0.04,0.13,-189.48
client,-product5medium,9,GraphicsCard,13.72,28.97,19.24,18.08,20.35,1.76,3.1,3.1,19.2,19.19,19.27,19.16,1.14,1.69,2331.0,121.48,121.23,-0.08,-0.12,-0.51,-568.44
client,-product5medium,9,Processor,2.97,164.76,24.93,7.73,39.85,19.99,399.52,399.69,12.49,22.61,27.96,17.44,7.73,11.46,2331.0,157.41,78.86,17.21,4.77,108.66,22595.49
client,-product5medium,9,Monitor,6420.35,6421.06,6420.57,6420.42,6420.7,0.21,0.04,0.04,6420.48,6420.54,6420.73,6420.57,0.09,0.13,13.0,40539.48,40538.91,33.7,33.61,212.78,159210.57
client,-product5medium,9,DUT,75.18,163.63,113.08,82.23,138.66,29.41,798.16,864.67,107.84,111.93,121.03,109.51,26.28,38.96,13.0,713.99,680.9,37.01,31.77,233.68,150494.49
client,-product5medium,10,Time (s),1583.0,7893.0,6.31,2897.0,6580.5,2048.39,3873141.361,4195903.141,4738.0,4737.818,5000.5,4269.009,1580.0,2342.476,13.0,6.31,0.0,6.31,4738.0,6.31,4738.0
client,-product5medium,10,HDD,0.42,3.89,0.97,0.42,1.27,0.52,0.27,0.27,0.92,0.9,1.02,0.84,0.35,0.52,2329.0,6.12,5.81,0.01,-0.04,0.06,-189.52
client,-product5medium,10,GraphicsCard,13.18,27.52,19.22,18.05,20.34,1.75,3.07,3.08,19.18,19.19,19.22,19.14,1.15,1.7,2329.0,121.28,121.03,-0.1,-0.14,-0.63,-663.32
client,-product5medium,10,Processor,2.97,167.74,25.45,7.73,41.64,20.75,430.58,430.77,11.9,23.11,28.85,17.65,6.55,9.71,2329.0,160.59,75.09,17.73,4.18,111.88,19804.84
client,-product5medium,10,Monitor,6420.17,6420.78,6420.5,6420.31,6420.69,0.21,0.04,0.04,6420.5,6420.5,6420.51,6420.5,0.17,0.26,13.0,40513.35,40513.35,33.63,33.63,212.21,159338.94
client,-product5medium,10,DUT,75.97,169.69,115.98,87.52,145.23,32.04,947.54,1026.5,101.57,114.73,123.64,111.89,25.6,37.95,13.0,731.83,640.91,39.91,25.5,251.83,120819.0
client,-product5medium,11,Time (s),1582.0,7894.0,6.312,2896.5,6580.0,2048.883,3875002.615,4197919.5,4736.0,4738.0,5001.0,4268.909,1581.0,2343.958,13.0,6.312,0.0,6.312,4736.0,6.312,4736.0
client,-product5medium,11,HDD,0.42,4.74,0.99,0.42,1.27,0.54,0.29,0.29,0.92,0.92,1.02,0.86,0.35,0.52,2328.0,6.25,5.81,0.03,-0.04,0.19,-189.44
client,-product5medium,11,GraphicsCard,13.34,28.63,19.23,17.96,20.34,1.81,3.27,3.28,19.09,19.16,19.31,19.15,1.13,1.68,2328.0,121.38,120.5,-0.09,-0.23,-0.57,-1089.28
client,-product5medium,11,Processor,1.78,145.14,25.19,7.73,41.04,20.16,406.38,406.56,11.9,22.98,28.55,17.51,7.14,10.59,2328.0,159.0,75.11,17.47,4.18,110.27,19796.48
client,-product5medium,11,Monitor,6415.73,6421.04,6418.82,6415.96,6420.77,2.4,5.34,5.78,6420.4,6418.9,6418.43,6418.82,0.49,0.73,13.0,40515.59,40525.56,31.95,33.53,201.67,158798.08
client,-product5medium,11,DUT,79.41,163.24,116.29,88.55,145.68,30.23,843.64,913.94,111.56,115.38,124.4,112.75,24.42,36.2,13.0,734.02,704.17,40.22,35.49,253.87,168080.64
client,-product5medium,12,Time (s),1583.0,7894.0,6.311,2898.0,6579.5,2048.219,3872493.515,4195201.308,4737.0,4738.091,5001.5,4269.441,1580.0,2342.476,13.0,6.311,0.0,6.311,4737.0,6.311,4737.0
client,-product5medium,12,HDD,0.42,3.99,0.97,0.42,1.27,0.52,0.27,0.27,0.92,0.9,1.02,0.84,0.35,0.52,2330.0,6.12,5.81,0.01,-0.04,0.06,-189.48
client,-product5medium,12,GraphicsCard,13.44,26.93,19.39,18.19,20.46,1.81,3.27,3.27,19.31,19.34,19.43,19.3,1.13,1.68,2330.0,122.37,121.87,0.07,-0.01,0.44,-47.37
client,-product5medium,12,Processor,2.38,132.64,24.97,7.73,41.04,20.21,408.44,408.61,11.3,22.62,27.96,17.36,5.95,8.82,2330.0,157.59,71.31,17.25,3.58,108.86,16958.46
client,-product5medium,12,Monitor,6415.21,6415.88,6415.54,6415.25,6415.82,0.26,0.06,0.07,6415.56,6415.54,6415.56,6415.54,0.26,0.39,13.0,40488.47,40488.6,28.67,28.69,180.94,135904.53
client,-product5medium,12,DUT,72.29,161.45,112.05,81.44,143.83,31.26,901.93,977.09,99.32,111.17,121.29,108.08,18.2,26.98,13.0,707.15,626.81,35.98,23.25,227.07,110135.25
client,-product5medium,13,Time (s),1583.0,7896.0,6.313,2898.0,6582.0,2049.225,3876297.053,4199321.808,4740.0,4739.909,5002.5,4270.743,1579.0,2340.993,13.0,6.313,0.0,6.313,4740.0,6.313,4740.0
client,-product5medium,13,HDD,0.42,3.3,0.96,0.42,1.27,0.51,0.26,0.26,0.92,0.9,1.02,0.84,0.35,0.52,2330.0,6.06,5.81,0.0,-0.04,0.0,-189.6
client,-product5medium,13,GraphicsCard,13.3,27.6,18.93,17.73,19.98,1.82,3.29,3.3,18.84,18.85,18.97,18.84,1.12,1.66,2330.0,119.51,118.94,-0.39,-0.48,-2.46,-2275.2
client,-product5medium,13,Processor,1.78,158.22,25.26,7.73,40.45,19.96,398.16,398.33,14.28,23.1,28.25,17.77,8.93,13.24,2330.0,159.47,90.15,17.54,6.56,110.73,31094.4
client,-product5medium,13,Monitor,6414.75,6417.51,6415.71,6415.13,6415.95,0.85,0.67,0.72,6415.45,6415.63,6416.26,6415.71,0.37,0.55,13.0,40502.38,40500.74,28.84,28.58,182.07,135469.2
client,-product5medium,13,DUT,73.9,168.91,114.6,82.13,144.13,32.26,960.86,1040.93,111.01,113.36,122.16,110.34,32.65,48.4,13.0,723.47,700.81,38.53,34.94,243.24,165615.6
client,-product5medium,14,Time (s),1583.0,8422.0,6.839,3028.5,6975.5,2200.986,4498315.061,4844339.297,5002.5,5002.25,5265.5,4482.453,1842.0,2730.912,14.0,6.839,0.0,6.839,5002.5,6.839,5002.5
client,-product5medium,14,HDD,0.42,3.65,0.99,0.42,1.27,0.53,0.29,0.29,0.92,0.92,1.09,0.86,0.35,0.52,2493.0,6.77,6.29,0.03,-0.04,0.21,-200.1
client,-product5medium,14,GraphicsCard,13.83,26.81,18.96,17.73,19.99,1.79,3.2,3.2,18.86,18.9,18.96,18.87,1.13,1.68,2493.0,129.67,128.98,-0.36,-0.46,-2.46,-2301.15
client,-product5medium,14,Processor,2.97,128.48,23.78,7.73,38.66,19.88,395.18,395.34,10.11,21.25,27.96,16.43,4.76,7.06,2493.0,162.63,69.14,16.06,2.39,109.83,11955.98
client,-product5medium,14,Monitor,6414.88,6415.86,6415.41,6415.14,6415.59,0.31,0.09,0.1,6415.48,6415.41,6415.37,6415.41,0.13,0.19,14.0,43874.99,43875.47,28.54,28.61,195.19,143121.53
client,-product5medium,14,DUT,73.01,154.76,109.4,82.09,136.03,29.21,792.13,853.06,112.27,108.65,115.53,105.78,26.45,39.22,14.0,748.19,767.81,33.33,36.2,227.94,181090.5
client,-product5medium,15,Time (s),1582.0,7897.0,6.315,2901.5,6583.0,2048.626,3874033.006,4196869.09,4743.0,4742.909,5005.0,4273.551,1578.0,2339.511,13.0,6.315,0.0,6.315,4743.0,6.315,4743.0
client,-product5medium,15,HDD,0.42,3.3,0.96,0.42,1.27,0.52,0.27,0.27,0.92,0.9,1.02,0.83,0.35,0.52,2330.0,6.06,5.81,0.0,-0.04,0.0,-189.72
client,-product5medium,15,GraphicsCard,13.75,26.86,19.21,17.96,20.31,1.83,3.36,3.36,19.09,19.15,19.26,19.13,1.14,1.69,2330.0,121.31,120.55,-0.11,-0.23,-0.69,-1090.89
client,-product5medium,15,Processor,2.38,145.73,25.15,7.73,41.04,20.71,428.92,429.1,10.71,22.65,28.55,17.34,5.36,7.95,2330.0,158.82,67.63,17.43,2.99,110.07,14181.57
client,-product5medium,15,Monitor,6414.64,6415.88,6415.38,6415.2,6415.61,0.36,0.12,0.13,6415.49,6415.41,6415.34,6415.38,0.18,0.26,13.0,40513.12,40513.82,28.51,28.62,180.04,135744.66
client,-product5medium,15,DUT,74.7,163.8,113.24,78.92,146.56,33.89,1060.42,1148.79,102.18,112.14,120.24,108.57,25.5,37.8,13.0,715.11,645.27,37.17,26.11,234.73,123839.73
client,-product5medium,16,Time (s),1581.0,8419.0,6.838,3028.75,6972.75,2200.113,4494745.801,4840495.478,5000.5,5000.75,5263.0,4480.894,1840.5,2728.688,14.0,6.838,0.0,6.838,5000.5,6.838,5000.5
client,-product5medium,16,HDD,0.42,3.65,0.95,0.42,1.27,0.52,0.27,0.27,0.92,0.88,1.02,0.83,0.35,0.52,2498.0,6.5,6.29,-0.01,-0.04,-0.07,-200.02
client,-product5medium,16,GraphicsCard,14.23,28.31,19.32,18.1,20.46,1.82,3.33,3.33,19.24,19.27,19.34,19.23,1.21,1.79,2498.0,132.11,131.56,0.0,-0.08,0.0,-400.04
client,-product5medium,16,Processor,2.97,158.22,25.11,7.73,40.45,20.63,425.44,425.61,11.3,22.67,28.84,17.36,5.95,8.82,2498.0,171.7,77.27,17.39,3.58,118.91,17901.79
client,-product5medium,16,Monitor,6415.27,6416.38,6415.73,6415.39,6416.0,0.33,0.1,0.11,6415.7,6415.71,6415.85,6415.73,0.29,0.43,14.0,43870.76,43870.56,28.86,28.83,197.34,144164.41
client,-product5medium,16,DUT,75.95,160.44,113.64,81.49,148.68,32.36,972.44,1047.24,111.24,112.88,118.86,109.34,30.84,45.72,14.0,777.07,760.66,37.57,35.17,256.9,175867.59
client,-product5medium,17,Time (s),1582.0,8941.0,7.359,3159.0,7364.0,2351.337,5160201.867,5528787.714,5263.0,5262.077,5524.0,4690.864,2101.0,3114.9,15.0,7.359,0.0,7.359,5263.0,7.359,5263.0
client,-product5medium,17,HDD,0.42,3.99,0.95,0.42,1.27,0.51,0.26,0.26,0.92,0.88,1.02,0.82,0.35,0.52,2662.0,6.99,6.77,-0.01,-0.04,-0.07,-210.52
client,-product5medium,17,GraphicsCard,12.85,27.61,19.23,17.96,20.24,1.82,3.33,3.33,19.1,19.17,19.31,19.15,1.14,1.69,2662.0,141.51,140.56,-0.09,-0.22,-0.66,-1157.86
client,-product5medium,17,Processor,2.97,172.5,22.97,7.73,38.66,20.31,412.37,412.52,10.11,20.09,27.36,15.91,3.57,5.29,2662.0,169.04,74.4,15.25,2.39,112.22,12578.57
client,-product5medium,17,Monitor,6415.36,6416.54,6415.79,6415.58,6415.99,0.31,0.09,0.1,6415.82,6415.77,6415.95,6415.79,0.17,0.26,15.0,47213.8,47214.02,28.92,28.95,212.82,152363.85
client,-product5medium,17,DUT,70.78,160.11,108.52,81.26,139.75,30.8,885.27,948.51,94.72,107.45,115.61,104.52,23.61,35.0,15.0,798.6,697.04,32.45,18.65,238.8,98154.95
client,-product5medium,18,Time (s),1582.0,7891.0,6.309,2896.0,6575.0,2047.192,3868610.71,4190994.936,4736.0,4735.273,4999.0,4266.925,1577.0,2338.028,13.0,6.309,0.0,6.309,4736.0,6.309,4736.0
client,-product5medium,18,HDD,0.42,3.55,0.96,0.42,1.27,0.51,0.26,0.26,0.92,0.89,1.02,0.83,0.35,0.52,2329.0,6.06,5.8,0.0,-0.04,0.0,-189.44
client,-product5medium,18,GraphicsCard,14.11,27.5,19.34,18.18,20.44,1.79,3.19,3.19,19.31,19.29,19.36,19.26,1.13,1.68,2329.0,122.02,121.83,0.02,-0.01,0.13,-47.36
client,-product5medium,18,Processor,4.16,180.23,25.63,7.73,41.64,20.91,436.87,437.06,12.49,23.25,28.25,17.81,7.73,11.46,2329.0,161.7,78.8,17.91,4.77,112.99,22590.72
client,-product5medium,18,Monitor,6414.93,6416.69,6415.66,6415.25,6416.0,0.55,0.28,0.3,6415.53,6415.63,6415.92,6415.66,0.28,0.42,13.0,40476.4,40475.58,28.79,28.66,181.64,135733.76
client,-product5medium,18,DUT,72.79,168.84,114.77,77.53,146.32,34.77,1116.22,1209.24,117.8,113.67,121.24,109.85,38.08,56.46,13.0,724.08,743.2,38.7,41.73,244.16,197633.28
client,-product5medium,19,Time (s),1581.0,7887.0,6.306,2895.0,6573.0,2046.357,3865457.101,4187578.526,4734.0,4733.727,4996.5,4265.351,1577.0,2338.028,13.0,6.306,0.0,6.306,4734.0,6.306,4734.0
client,-product5medium,19,HDD,0.42,3.89,0.95,0.42,1.27,0.52,0.27,0.27,0.92,0.88,1.02,0.83,0.35,0.52,2328.0,5.99,5.8,-0.01,-0.04,-0.06,-189.36
client,-product5medium,19,GraphicsCard,14.44,26.95,19.31,18.09,20.44,1.8,3.22,3.23,19.3,19.26,19.31,19.22,1.14,1.69,2328.0,121.77,121.71,-0.01,-0.02,-0.06,-94.68
client,-product5medium,19,Processor,3.57,184.39,25.65,7.73,41.04,21.09,444.47,444.66,14.28,23.18,27.96,17.89,8.93,13.24,2328.0,161.75,90.05,17.93,6.56,113.07,31055.04
client,-product5medium,19,Monitor,6415.3,6416.63,6415.9,6415.58,6416.19,0.39,0.14,0.15,6415.92,6415.88,6415.98,6415.9,0.3,0.45,13.0,40458.67,40458.79,29.03,29.05,183.06,137522.7
client,-product5medium,19,DUT,78.43,161.37,116.54,88.41,139.19,29.24,788.98,854.73,115.63,115.93,121.45,113.1,26.18,38.81,13.0,734.9,729.16,40.47,39.56,255.2,187277.04
client,-product5medium,20,Time (s),1582.0,7893.0,6.311,2897.0,6577.5,2047.898,3871279.515,4193886.141,4737.0,4737.091,5000.5,4268.4,1578.0,2339.511,13.0,6.311,0.0,6.311,4737.0,6.311,4737.0
client,-product5medium,20,HDD,0.42,3.86,0.98,0.42,1.27,0.52,0.27,0.27,0.92,0.91,1.02,0.85,0.35,0.52,2329.0,6.18,5.81,0.02,-0.04,0.13,-189.48
client,-product5medium,20,GraphicsCard,12.65,28.31,19.25,18.06,20.36,1.82,3.32,3.32,19.21,19.21,19.28,19.17,1.15,1.7,2329.0,121.49,121.23,-0.07,-0.11,-0.44,-521.07
client,-product5medium,20,Processor,2.97,176.66,25.27,7.73,41.34,21.17,448.18,448.37,10.71,22.74,28.55,17.4,5.36,7.95,2329.0,159.48,67.59,17.55,2.99,110.76,14163.63
client,-product5medium,20,Monitor,6415.4,6416.38,6415.82,6415.55,6416.19,0.35,0.11,0.12,6415.71,6415.81,6415.9,6415.82,0.17,0.26,13.0,40490.24,40489.55,28.95,28.84,182.7,136615.08
client,-product5medium,20,DUT,75.13,170.98,113.19,83.22,142.7,32.92,1000.48,1083.86,97.99,111.39,123.9,108.85,22.86,33.89,13.0,714.34,618.41,37.12,21.92,234.26,103835.04
client,-product5medium,21,Time (s),1583.0,7892.0,6.309,2897.5,6578.0,2047.556,3869985.207,4192483.974,4738.0,4737.909,5000.5,4269.327,1578.0,2339.511,13.0,6.309,0.0,6.309,4738.0,6.309,4738.0
client,-product5medium,21,HDD,0.42,3.99,0.96,0.42,1.27,0.52,0.27,0.27,0.92,0.89,1.02,0.83,0.35,0.52,2329.0,6.06,5.8,0.0,-0.04,0.0,-189.52
client,-product5medium,21,GraphicsCard,13.09,28.06,19.36,18.18,20.44,1.8,3.24,3.24,19.3,19.31,19.37,19.28,1.14,1.69,2329.0,122.14,121.76,0.04,-0.02,0.25,-94.76
