SE,TC,Measurement,Measure,Min,Max,Average,StandardDeviation,PopulationVariance,Variance,Median,TrimmedMean (20%),WinshorizedMean (20%),GeometricMean,MAD,MADN,AverageConsumption,MeadianConsumption,AverageConsumption without baseline,MeadianConsumption without baseline
client,-product4close,10,Monitor,6263.48,6281.27,6267.66,6266.53,6268.81,1.71,2.91,2.91,6267.25,6267.52,6267.8,6267.66,0.93,1.38,1034.0,3407275.47,3407052.58,60.25,59.84,32753.59,1.635873008E7
client,-product4close,10,DUT,156.92,244.0,183.49,170.26,195.42,15.9,252.58,252.82,178.5,182.05,186.49,182.83,10.44,15.48,1034.0,99750.3,97037.6,52.96,47.97,28790.54,1.311377477E7
client,-product4close,11,Time (s),1581.0,543507.0,541.926,136864.0,408343.0,156667.006,2.4520744234813E10,2.4544550782614E10,272645.0,272611.456,272831.5,203052.424,135698.0,201183.099,1031.0,541.926,0.0,541.926,272645.0,541.926,272645.0
client,-product4close,11,HDD,0.42,6.58,1.1,0.67,1.52,0.62,0.38,0.38,1.02,1.02,1.14,0.94,0.5,0.74,170257.0,596.12,552.76,0.06,-0.02,32.52,-5452.9
client,-product4close,11,GraphicsCard,3.17,21.01,9.84,8.62,10.88,1.77,3.14,3.14,9.74,9.77,9.86,9.68,1.13,1.68,170257.0,5332.55,5278.36,-0.43,-0.53,-233.03,-144501.85
client,-product4close,11,Processor,1.19,162.98,16.13,5.35,30.34,18.07,326.68,326.68,6.54,12.92,25.57,9.72,1.79,2.65,170257.0,8741.27,3544.2,10.93,1.34,5923.25,365344.3
client,-product4close,11,Monitor,6257.96,6277.87,6263.81,6259.73,6266.87,3.58,12.82,12.83,6265.06,6263.86,6263.27,6263.81,2.31,3.42,1031.0,3394521.5,3395198.91,56.4,57.65,30564.63,1.571798425E7
client,-product4close,11,DUT,155.93,235.67,184.25,170.84,196.93,16.19,261.85,262.1,179.53,182.84,187.35,183.56,10.8,16.01,1031.0,99849.87,97291.97,53.72,49.0,29112.26,1.3359605E7
client,-product4close,12,Time (s),1581.0,543805.0,542.224,136863.5,408504.75,156754.856,2.4548274826991E10,2.4572084986862E10,272676.0,272680.946,272950.5,203092.731,135689.5,201170.497,1032.0,542.224,0.0,542.224,272676.0,542.224,272676.0
client,-product4close,12,HDD,0.42,5.29,1.08,0.67,1.52,0.61,0.37,0.37,1.02,1.01,1.14,0.92,0.5,0.74,170354.0,585.6,553.07,0.04,-0.02,21.69,-5453.52
